mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.24953333536783853,0.015221173431246026,0.008228460947672525,0.0001787412637049702,10,sqrt,4,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.6454278838537868,0.7373593343905861,0.7689527190083407,0.7172466457509046,0.052395842126562626,127
0.41306138038635254,0.007099908153921979,0.02231113115946452,0.006400054870730077,10,sqrt,4,5,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",0.6488044365545644,0.7392871473148268,0.7651298744206372,0.7177404860966762,0.049873812974483955,115
0.0845491091410319,0.002716354684705628,0.003658930460611979,0.00029901842737769374,10,sqrt,4,10,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.6436897243511837,0.7361371235020563,0.7797122746402265,0.7198463741644888,0.0567131667973049,79
0.2409092585245768,0.014789531362152473,0.017629305521647137,0.0030611712918498847,10,sqrt,4,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.6456245602995412,0.7356056018363996,0.7736397525906636,0.7182899715755348,0.05367709413912976,97
0.39856704076131183,0.017763389406055055,0.016089200973510742,0.0022201922730563685,10,sqrt,4,10,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.6477103356463264,0.7358425804692994,0.7685896507036252,0.7173808556064171,0.051046244823460506,125
0.088775634765625,0.007762335086606622,0.004562060038248698,0.0015866515670243777,10,log2,1,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.6357793261824031,0.7458199186577494,0.767146951772498,0.7162487322042169,0.05756274584889683,145
0.26294859250386554,0.016354493129593667,0.013787031173706055,0.00522863657478481,10,log2,1,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.6473203989211622,0.7460983642651168,0.7630713519867267,0.718830038391002,0.051037515488637185,93
0.44713377952575684,0.038000021839731356,0.018461306889851887,0.00125912160566478,10,log2,1,2,500,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",0.6499691457319583,0.7517393328018063,0.7617927966033098,0.721167091712358,0.05051157403653796,73
0.09074624379475911,0.01274946883595347,0.005057096481323242,0.002414018673958443,10,log2,1,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.6507963995330719,0.7467560262024968,0.7803142809777917,0.7259555689044536,0.05488299476363582,5
0.26308393478393555,0.009408554286864325,0.010261058807373047,0.001697375201563576,10,log2,1,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.6480300294390025,0.7489518754422786,0.7693116483355117,0.7220978510722643,0.0530293110093435,51
