날짜,발전기명,설비용량(MW),발전량(MWh)
2022.11.15,당진태양광,2.7,5.644464
2022.11.16,당진태양광,2.7,5.232432
2022.11.17,당진태양광,2.7,6.371424
2022.11.18,당진태양광,2.7,8.830272
2022.11.19,당진태양광,2.7,7.700256
2022.11.20,당진태양광,2.7,7.069488
2022.11.21,당진태양광,2.7,6.788256
2022.11.22,당진태양광,2.7,2.103984
2022.11.23,당진태양광,2.7,8.669952
2022.11.24,당진태양광,2.7,7.233024
2022.11.25,당진태양광,2.7,8.174496
2022.11.26,당진태양광,2.7,8.556768
2022.11.27,당진태양광,2.7,7.872
2022.11.28,당진태양광,2.7,2.19984
2022.11.29,당진태양광,2.7,3.380784
2022.11.30,당진태양광,2.7,4.018608
2022.12.1,당진태양광,2.7,9.102144
2022.12.2,당진태양광,2.7,8.976144
2022.12.3,당진태양광,2.7,3.492288
2022.12.4,당진태양광,2.7,4.123872
2022.12.5,당진태양광,2.7,9.06624
2022.12.6,당진태양광,2.7,3.673392
2022.12.7,당진태양광,2.7,3.115296
2022.12.8,당진태양광,2.7,8.44248
2022.12.9,당진태양광,2.7,5.585712
2022.12.10,당진태양광,2.7,3.568176
2022.12.11,당진태양광,2.7,8.577024
2022.12.12,당진태양광,2.7,3.166704
2022.12.13,당진태양광,2.7,1.788816
2022.12.14,당진태양광,2.7,3.148896
2022.12.15,당진태양광,2.7,0.968496
2022.12.16,당진태양광,2.7,6.7368
2022.12.17,당진태양광,2.7,4.550496
2022.12.18,당진태양광,2.7,4.100976
2022.12.19,당진태양광,2.7,7.70688
2022.12.20,당진태양광,2.7,8.167584
2022.12.21,당진태양광,2.7,1.863936
2022.12.22,당진태양광,2.7,2.33736
2022.12.23,당진태양광,2.7,2.245104
2022.12.24,당진태양광,2.7,9.453168
2022.12.25,당진태양광,2.7,8.786496
2022.12.26,당진태양광,2.7,6.012576
2022.12.27,당진태양광,2.7,7.76184
2022.12.28,당진태양광,2.7,7.069728
2022.12.29,당진태양광,2.7,5.023968
2022.12.30,당진태양광,2.7,6.097104
2022.12.31,당진태양광,2.7,5.973216
2023.1.1,당진태양광,2.7,8.604144
2023.1.2,당진태양광,2.7,9.328848
2023.1.3,당진태양광,2.7,9.166272
2023.1.4,당진태양광,2.7,8.33064
2023.1.5,당진태양광,2.7,3.315648
2023.1.6,당진태양광,2.7,3.844752
2023.1.7,당진태양광,2.7,6.761376
2023.1.8,당진태양광,2.7,7.283088
2023.1.9,당진태양광,2.7,7.981872
2023.1.10,당진태양광,2.7,8.671584
2023.1.11,당진태양광,2.7,8.265552
2023.1.12,당진태양광,2.7,8.438928
2023.1.13,당진태양광,2.7,0.457776
2023.1.14,당진태양광,2.7,0.449424
2023.1.15,당진태양광,2.7,0.216768
2023.1.16,당진태양광,2.7,9.445488
2023.1.17,당진태양광,2.7,4.55376
2023.1.18,당진태양광,2.7,9.397344
2023.1.19,당진태양광,2.7,7.448784
2023.1.20,당진태양광,2.7,10.451184
2023.1.21,당진태양광,2.7,9.941568
2023.1.22,당진태양광,2.7,2.688384
2023.1.23,당진태양광,2.7,2.653488
2023.1.24,당진태양광,2.7,3.818496
2023.1.25,당진태양광,2.7,10.696608
2023.1.26,당진태양광,2.7,0.023472
2023.1.27,당진태양광,2.7,9.187728
2023.1.28,당진태양광,2.7,9.014544
2023.1.29,당진태양광,2.7,8.966112
2023.1.30,당진태양광,2.7,10.835376
2023.1.31,당진태양광,2.7,8.83104
2023.2.1,당진태양광,2.7,9.998832
2023.2.2,당진태양광,2.7,6.88536
2023.2.3,당진태양광,2.7,9.179376
2023.2.4,당진태양광,2.7,10.044864
2023.2.5,당진태양광,2.7,9.063984
2023.2.6,당진태양광,2.7,7.496016
2023.2.7,당진태양광,2.7,6.379392
2023.2.8,당진태양광,2.7,10.933392
2023.2.9,당진태양광,2.7,7.884624
2023.2.10,당진태양광,2.7,5.960496
2023.2.11,당진태양광,2.7,7.074576
2023.2.12,당진태양광,2.7,4.261776
2023.2.13,당진태양광,2.7,4.993008
2023.2.14,당진태양광,2.7,12.046752
2023.2.15,당진태양광,2.7,10.69704
2023.2.16,당진태양광,2.7,6.739008
2023.2.17,당진태양광,2.7,9.895872
2023.2.18,당진태양광,2.7,1.603536
2023.2.19,당진태양광,2.7,11.79864
2023.2.20,당진태양광,2.7,13.347888
2023.2.21,당진태양광,2.7,13.318656
2023.2.22,당진태양광,2.7,12.313776
2023.2.23,당진태양광,2.7,11.044368
2023.2.24,당진태양광,2.7,12.057168
2023.2.25,당진태양광,2.7,13.438032
2023.2.26,당진태양광,2.7,13.174848
2023.2.27,당진태양광,2.7,12.94848
2023.2.28,당진태양광,2.7,7.541904
2023.3.1,당진태양광,2.7,7.31256
2023.3.2,당진태양광,2.7,13.611696
2023.3.3,당진태양광,2.7,12.051792
2023.3.4,당진태양광,2.7,11.505888
2023.3.5,당진태양광,2.7,12.081648
2023.3.6,당진태양광,2.7,12.394272
2023.3.7,당진태양광,2.7,11.175168
2023.3.8,당진태양광,2.7,4.863552
2023.3.9,당진태양광,2.7,7.69056
2023.3.10,당진태양광,2.7,10.72416
2023.3.11,당진태양광,2.7,10.839792
2023.3.12,당진태양광,2.7,3.605664
2023.3.13,당진태양광,2.7,13.89504
2023.3.14,당진태양광,2.7,14.119152
2023.3.15,당진태양광,2.7,7.309344
2023.3.16,당진태양광,2.7,10.667712
2023.3.17,당진태양광,2.7,8.623728
2023.3.18,당진태양광,2.7,12.414048
2023.3.19,당진태양광,2.7,12.397152
2023.3.20,당진태양광,2.7,11.808912
2023.3.21,당진태양광,2.7,13.958688
2023.3.22,당진태양광,2.7,9.526224
2023.3.23,당진태양광,2.7,9.080544
2023.3.24,당진태양광,2.7,7.603392
2023.3.25,당진태양광,2.7,11.028432
2023.3.26,당진태양광,2.7,14.713872
2023.3.27,당진태양광,2.7,13.273632
2023.3.28,당진태양광,2.7,10.301424
2023.3.29,당진태양광,2.7,12.765696
2023.3.30,당진태양광,2.7,12.96336
2023.3.31,당진태양광,2.7,13.527024
2023.4.1,당진태양광,2.7,12.82416
2023.4.2,당진태양광,2.7,13.27632
2023.4.3,당진태양광,2.7,12.602592
2023.4.4,당진태양광,2.7,5.56896
2023.4.5,당진태양광,2.7,0.802944
2023.4.6,당진태양광,2.7,1.74648
2023.4.7,당진태양광,2.7,13.67688
2023.4.8,당진태양광,2.7,0.011904
2023.4.9,당진태양광,2.7,0.010656
2023.4.10,당진태양광,2.7,11.156976
2023.4.11,당진태양광,2.7,3.282288
2023.4.12,당진태양광,2.7,14.208768
2023.4.13,당진태양광,2.7,9.55152
2023.4.14,당진태양광,2.7,7.9152
2023.4.15,당진태양광,2.7,0.0024
2023.4.16,당진태양광,2.7,0.002016
2023.4.17,당진태양광,2.7,9.872016
2023.4.18,당진태양광,2.7,4.21104
2023.4.19,당진태양광,2.7,15.10104
2023.4.20,당진태양광,2.7,7.319376
2023.4.21,당진태양광,2.7,7.970448
2023.4.22,당진태양광,2.7,0
2023.4.23,당진태양광,2.7,0
2023.4.24,당진태양광,2.7,9.356352
2023.4.25,당진태양광,2.7,5.034384
2023.4.26,당진태양광,2.7,8.997936
2023.4.27,당진태양광,2.7,14.983728
2023.4.28,당진태양광,2.7,9.526848
2023.4.29,당진태양광,2.7,0
2023.4.30,당진태양광,2.7,0
2023.5.1,당진태양광,2.7,0
2023.5.2,당진태양광,2.7,10.603632
2023.5.3,당진태양광,2.7,12.426432
2023.5.4,당진태양광,2.7,8.342208
2023.5.5,당진태양광,2.7,0
2023.5.6,당진태양광,2.7,0
2023.5.7,당진태양광,2.7,0
2023.5.8,당진태양광,2.7,11.526
2023.5.9,당진태양광,2.7,14.055312
2023.5.10,당진태양광,2.7,13.603632
2023.5.11,당진태양광,2.7,14.304
2023.5.12,당진태양광,2.7,9.099168
2023.5.13,당진태양광,2.7,0
2023.5.14,당진태양광,2.7,0
2023.5.15,당진태양광,2.7,11.41632
2023.5.16,당진태양광,2.7,14.06496
2023.5.17,당진태양광,2.7,14.108064
2023.5.18,당진태양광,2.7,6.346224
2023.5.19,당진태양광,2.7,10.137696
2023.5.20,당진태양광,2.7,0
2023.5.21,당진태양광,2.7,0
2023.5.22,당진태양광,2.7,10.365936
2023.5.23,당진태양광,2.7,14.61432
2023.5.24,당진태양광,2.7,10.084608
2023.5.25,당진태양광,2.7,13.79856
2023.5.26,당진태양광,2.7,9.402336
2023.5.27,당진태양광,2.7,0
2023.5.28,당진태양광,2.7,0
2023.5.29,당진태양광,2.7,0
2023.5.30,당진태양광,2.7,7.246944
2023.5.31,당진태양광,2.7,11.619264
2023.6.1,당진태양광,2.7,8.800224
2023.6.2,당진태양광,2.7,9.676848
2023.6.3,당진태양광,2.7,14.655504
2023.6.4,당진태양광,2.7,11.694576
2023.6.5,당진태양광,2.7,12.17808
2023.6.6,당진태양광,2.7,12.51432
2023.6.7,당진태양광,2.7,9.413856
2023.6.8,당진태양광,2.7,5.13024
2023.6.9,당진태양광,2.7,12.570384
2023.6.10,당진태양광,2.7,8.285712
2023.6.11,당진태양광,2.7,12.54264
2023.6.12,당진태양광,2.7,9.852384
2023.6.13,당진태양광,2.7,14.013456
2023.6.14,당진태양광,2.7,13.747344
2023.6.15,당진태양광,2.7,13.856448
2023.6.16,당진태양광,2.7,14.286384
2023.6.17,당진태양광,2.7,12.489744
2023.6.18,당진태양광,2.7,14.411712
2023.6.19,당진태양광,2.7,11.999712
2023.6.20,당진태양광,2.7,3.07536
2023.6.21,당진태양광,2.7,5.7984
2023.6.22,당진태양광,2.7,14.506704
2023.6.23,당진태양광,2.7,13.726416
2023.6.24,당진태양광,2.7,13.75608
2023.6.25,당진태양광,2.7,11.0496
2023.6.26,당진태양광,2.7,3.095856
2023.6.27,당진태양광,2.7,13.846416
2023.6.28,당진태양광,2.7,5.019984
2023.6.29,당진태양광,2.7,0.816048
2023.6.30,당진태양광,2.7,9.314736
2023.7.1,당진태양광,2.7,14.160528
2023.7.2,당진태양광,2.7,8.762112
2023.7.3,당진태양광,2.7,8.82096
2023.7.4,당진태양광,2.7,1.695936
2023.7.5,당진태양광,2.7,12.621264
2023.7.6,당진태양광,2.7,11.683728
2023.7.7,당진태양광,2.7,11.03712
2023.7.8,당진태양광,2.7,5.794944
2023.7.9,당진태양광,2.7,3.365184
2023.7.10,당진태양광,2.7,11.955312
2023.7.11,당진태양광,2.7,4.940928
2023.7.12,당진태양광,2.7,8.37696
2023.7.13,당진태양광,2.7,1.06848
2023.7.14,당진태양광,2.7,0.405456
2023.7.15,당진태양광,2.7,2.145984
2023.7.16,당진태양광,2.7,4.423296
2023.7.17,당진태양광,2.7,5.611152
2023.7.18,당진태양광,2.7,4.339776
2023.7.19,당진태양광,2.7,12.918192
2023.7.20,당진태양광,2.7,11.760912
2023.7.21,당진태양광,2.7,12.177888
2023.7.22,당진태양광,2.7,4.957008
2023.7.23,당진태양광,2.7,1.316928
2023.7.24,당진태양광,2.7,7.357296
2023.7.25,당진태양광,2.7,7.90104
2023.7.26,당진태양광,2.7,11.318784
2023.7.27,당진태양광,2.7,10.791984
2023.7.28,당진태양광,2.7,13.063488
2023.7.29,당진태양광,2.7,11.824416
2023.7.30,당진태양광,2.7,10.59792
2023.7.31,당진태양광,2.7,9.40632
2023.8.1,당진태양광,2.7,9.9696
2023.8.2,당진태양광,2.7,2.997648
2023.8.3,당진태양광,2.7,11.57184
2023.8.4,당진태양광,2.7,11.912256
2023.8.5,당진태양광,2.7,12.090864
2023.8.6,당진태양광,2.7,10.968816
2023.8.7,당진태양광,2.7,11.387904
2023.8.8,당진태양광,2.7,11.75088
2023.8.9,당진태양광,2.7,5.923008
2023.8.10,당진태양광,2.7,0
2023.8.11,당진태양광,2.7,1.159104
2023.8.12,당진태양광,2.7,8.3724
2023.8.13,당진태양광,2.7,9.859296
2023.8.14,당진태양광,2.7,11.718912
2023.8.15,당진태양광,2.7,9.917136
2023.8.16,당진태양광,2.7,11.278944
2023.8.17,당진태양광,2.7,10.782432
2023.8.18,당진태양광,2.7,11.764512
2023.8.19,당진태양광,2.7,12.015552
2023.8.20,당진태양광,2.7,10.442256
2023.8.21,당진태양광,2.7,9.418368
2023.8.22,당진태양광,2.7,6.96216
2023.8.23,당진태양광,2.7,0.770496
2023.8.24,당진태양광,2.7,7.375344
2023.8.25,당진태양광,2.7,13.375296
2023.8.26,당진태양광,2.7,11.845584
2023.8.27,당진태양광,2.7,6.601776
2023.8.28,당진태양광,2.7,2.410944
2023.8.29,당진태양광,2.7,2.038944
2023.8.30,당진태양광,2.7,2.67672
2023.8.31,당진태양광,2.7,11.593632
2023.9.1,당진태양광,2.7,13.339392
2023.9.2,당진태양광,2.7,12.882432
2023.9.3,당진태양광,2.7,7.141536
2023.9.4,당진태양광,2.7,5.487312
2023.9.5,당진태양광,2.7,11.357952
2023.9.6,당진태양광,2.7,11.669184
2023.9.7,당진태양광,2.7,13.361472
2023.9.8,당진태양광,2.7,13.236144
2023.9.9,당진태양광,2.7,12.07104
2023.9.10,당진태양광,2.7,11.209392
2023.9.11,당진태양광,2.7,11.252928
2023.9.12,당진태양광,2.7,10.547136
2023.9.13,당진태양광,2.7,1.65288
2023.9.14,당진태양광,2.7,7.665264
2023.9.15,당진태양광,2.7,3.40272
2023.9.16,당진태양광,2.7,4.224768
2023.9.17,당진태양광,2.7,9.44736
2023.9.18,당진태양광,2.7,10.525872
2023.9.19,당진태양광,2.7,6.346176
2023.9.20,당진태양광,2.7,0.386064
2023.9.21,당진태양광,2.7,5.841408
2023.9.22,당진태양광,2.7,12.8112
2023.9.23,당진태양광,2.7,8.949408
2023.9.24,당진태양광,2.7,10.619136
2023.9.25,당진태양광,2.7,4.408224
2023.9.26,당진태양광,2.7,1.656288
2023.9.27,당진태양광,2.7,4.127904
2023.9.28,당진태양광,2.7,0
2023.9.29,당진태양광,2.7,0
2023.9.30,당진태양광,2.7,0
2023.10.1,당진태양광,2.7,0
2023.10.2,당진태양광,2.7,0
2023.10.3,당진태양광,2.7,0
2023.10.4,당진태양광,2.7,7.647312
2023.10.5,당진태양광,2.7,13.11024
2023.10.6,당진태양광,2.7,10.906032
2023.10.7,당진태양광,2.7,5.673072
2023.10.8,당진태양광,2.7,4.225248
2023.10.9,당진태양광,2.7,8.851968
2023.10.10,당진태양광,2.7,11.567616
2023.10.11,당진태양광,2.7,10.926528
2023.10.12,당진태양광,2.7,10.684416
2023.10.13,당진태양광,2.7,5.677152
2023.10.14,당진태양광,2.7,5.423808
2023.10.15,당진태양광,2.7,10.755264
2023.10.16,당진태양광,2.7,12.449808
2023.10.17,당진태양광,2.7,11.941632
2023.10.18,당진태양광,2.7,8.826864
2023.10.19,당진태양광,2.7,0.676416
2023.10.20,당진태양광,2.7,10.106688
2023.10.21,당진태양광,2.7,11.358864
2023.10.22,당진태양광,2.7,8.26128
2023.10.23,당진태양광,2.7,7.85328
2023.10.24,당진태양광,2.7,3.50352
2023.10.25,당진태양광,2.7,8.31312
2023.10.26,당진태양광,2.7,7.486944
2023.10.27,당진태양광,2.7,9.723456
2023.10.28,당진태양광,2.7,10.311792
2023.10.29,당진태양광,2.7,10.380912
2023.10.30,당진태양광,2.7,9.627408
2023.10.31,당진태양광,2.7,7.905984
2023.11.1,당진태양광,2.7,6.106464
2023.11.2,당진태양광,2.7,10.058592
2023.11.3,당진태양광,2.7,4.240752
2023.11.4,당진태양광,2.7,3.858672
2023.11.5,당진태양광,2.7,1.21632
2023.11.6,당진태양광,2.7,4.930464
2023.11.7,당진태양광,2.7,10.655232
2023.11.8,당진태양광,2.7,8.987376
2023.11.9,당진태양광,2.7,6.219264
2023.11.10,당진태양광,2.7,10.964736
2023.11.11,당진태양광,2.7,6.980592
2023.11.12,당진태양광,2.7,5.447568
2023.11.13,당진태양광,2.7,10.233216
2023.11.14,당진태양광,2.7,5.32128
2023.11.15,당진태양광,2.7,5.589648
2023.11.16,당진태양광,2.7,0.334848
2023.11.17,당진태양광,2.7,2.586192
2023.11.18,당진태양광,2.7,7.403328
2023.11.19,당진태양광,2.7,4.69872
2023.11.20,당진태양광,2.7,9.914784
2023.11.21,당진태양광,2.7,9.402336
2023.11.22,당진태양광,2.7,4.824864
2023.11.23,당진태양광,2.7,6.747168
2023.11.24,당진태양광,2.7,6.814608
2023.11.25,당진태양광,2.7,9.814752
2023.11.26,당진태양광,2.7,3.298128
2023.11.27,당진태양광,2.7,1.9584
2023.11.28,당진태양광,2.7,4.55088
2023.11.29,당진태양광,2.7,4.06824
2023.11.30,당진태양광,2.7,8.026656
2023.12.1,당진태양광,2.7,9.008976
2023.12.2,당진태양광,2.7,4.952448
2023.12.3,당진태양광,2.7,8.666112
2023.12.4,당진태양광,2.7,8.572608
2023.12.5,당진태양광,2.7,4.814304
2023.12.6,당진태양광,2.7,1.372752
2023.12.7,당진태양광,2.7,7.73664
2023.12.8,당진태양광,2.7,7.25928
2023.12.9,당진태양광,2.7,3.564432
2023.12.10,당진태양광,2.7,5.879568
2023.12.11,당진태양광,2.7,0.39624
2023.12.12,당진태양광,2.7,2.734752
2023.12.13,당진태양광,2.7,3.85584
2023.12.14,당진태양광,2.7,0.403056
2023.12.15,당진태양광,2.7,0.196848
2023.12.16,당진태양광,2.7,1.813392
2023.12.17,당진태양광,2.7,2.164368
2023.12.18,당진태양광,2.7,3.866784
2023.12.19,당진태양광,2.7,3.516672
2023.12.20,당진태양광,2.7,3.544656
2023.12.21,당진태양광,2.7,2.587968
2023.12.22,당진태양광,2.7,4.76424
2023.12.23,당진태양광,2.7,6.197904
2023.12.24,당진태양광,2.7,6.491808
2023.12.25,당진태양광,2.7,1.82544
2023.12.26,당진태양광,2.7,7.025328
2023.12.27,당진태양광,2.7,7.096464
2023.12.28,당진태양광,2.7,4.484256
2023.12.29,당진태양광,2.7,2.001984
2023.12.30,당진태양광,2.7,0.49656
2023.12.31,당진태양광,2.7,1.480368
2024.1.1,당진태양광,2.7,3.689904
2024.1.2,당진태양광,2.7,1.074432
2024.1.3,당진태양광,2.7,2.730576
2024.1.4,당진태양광,2.7,5.902656
2024.1.5,당진태양광,2.7,5.682432
2024.1.6,당진태양광,2.7,8.838768
2024.1.7,당진태양광,2.7,7.803024
2024.1.8,당진태양광,2.7,9.4392
2024.1.9,당진태양광,2.7,0.531024
2024.1.10,당진태양광,2.7,2.788176
2024.1.11,당진태양광,2.7,3.017088
2024.1.12,당진태양광,2.7,9.051552
2024.1.13,당진태양광,2.7,9.125616
2024.1.14,당진태양광,2.7,0.864576
2024.1.15,당진태양광,2.7,10.280976
2024.1.16,당진태양광,2.7,7.304352
2024.1.17,당진태양광,2.7,0.82608
2024.1.18,당진태양광,2.7,7.861536
2024.1.19,당진태양광,2.7,6.79344
2024.1.20,당진태양광,2.7,1.081248
2024.1.21,당진태양광,2.7,1.52328
2024.1.22,당진태양광,2.7,2.979312
2024.1.23,당진태양광,2.7,2.22096
2024.1.24,당진태양광,2.7,8.374128
2024.1.25,당진태양광,2.7,10.780992
2024.1.26,당진태양광,2.7,3.705264
2024.1.27,당진태양광,2.7,9.004128
2024.1.28,당진태양광,2.7,5.372016
2024.1.29,당진태양광,2.7,7.592784
2024.1.30,당진태양광,2.7,9.15912
2024.1.31,당진태양광,2.7,8.483808
2024.2.1,당진태양광,2.7,3.74424
2024.2.2,당진태양광,2.7,9.772656
2024.2.3,당진태양광,2.7,2.723424
2024.2.4,당진태양광,2.7,8.216112
2024.2.5,당진태양광,2.7,1.330608
2024.2.6,당진태양광,2.7,1.990512
2024.2.7,당진태양광,2.7,7.02576
2024.2.8,당진태양광,2.7,11.330352
2024.2.9,당진태양광,2.7,11.718768
2024.2.10,당진태양광,2.7,9.154032
2024.2.11,당진태양광,2.7,6.277824
2024.2.12,당진태양광,2.7,11.422704
2024.2.13,당진태양광,2.7,10.333392
2024.2.14,당진태양광,2.7,6.10968
2024.2.15,당진태양광,2.7,2.134176
2024.2.16,당진태양광,2.7,12.160944
2024.2.17,당진태양광,2.7,10.805232
2024.2.18,당진태양광,2.7,0.687552
2024.2.19,당진태양광,2.7,0.631344
2024.2.20,당진태양광,2.7,0.860352
2024.2.21,당진태양광,2.7,0.723024
2024.2.22,당진태양광,2.7,1.794432
2024.2.23,당진태양광,2.7,10.90944
2024.2.24,당진태양광,2.7,6.188112
2024.2.25,당진태양광,2.7,7.4028
2024.2.26,당진태양광,2.7,10.675824
2024.2.27,당진태양광,2.7,8.058432
2024.2.28,당진태양광,2.7,5.538144
2024.2.29,당진태양광,2.7,4.422096
