지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
보령,2024.5.4,보령수상태양광,1.172,6.267552,18.5,0.3,1.1,60.3,10.2,26.72
보령,2024.5.4,보령태양광,1.963,10.665008,18.5,0.3,1.1,60.3,10.2,26.72
보령,2024.5.4,신보령태양광,4.038,22.473337,18.5,0.3,1.1,60.3,10.2,26.72
보령,2024.5.5,보령수상태양광,1.172,0.533664,18.6,44.9,3.6,89,0,3.4
보령,2024.5.5,보령태양광,1.963,1.027112,18.6,44.9,3.6,89,0,3.4
보령,2024.5.5,신보령태양광,4.038,2.013272,18.6,44.9,3.6,89,0,3.4
보령,2024.5.6,보령수상태양광,1.172,0.651552,14.2,4.7,4.3,94.4,0,4.38
보령,2024.5.6,보령태양광,1.963,1.495776,14.2,4.7,4.3,94.4,0,4.38
보령,2024.5.6,신보령태양광,4.038,3.234928,14.2,4.7,4.3,94.4,0,4.38
보령,2024.5.7,보령수상태양광,1.172,0.760128,13.1,17.4,2.7,94.6,0,3.16
보령,2024.5.7,보령태양광,1.963,1.279052,13.1,17.4,2.7,94.6,0,3.16
보령,2024.5.7,신보령태양광,4.038,2.041231,13.1,17.4,2.7,94.6,0,3.16
보령,2024.5.8,보령수상태양광,1.172,6.849216,14.3,1.5,2.3,71.1,11.1,27.74
보령,2024.5.8,보령태양광,1.963,11.415932,14.3,1.5,2.3,71.1,11.1,27.74
보령,2024.5.8,신보령태양광,4.038,24.787201,14.3,1.5,2.3,71.1,11.1,27.74
보령,2024.5.9,보령수상태양광,1.172,5.6112,14.1,,2.6,69.5,12,27.41
보령,2024.5.9,보령태양광,1.963,11.072144,14.1,,2.6,69.5,12,27.41
보령,2024.5.9,신보령태양광,4.038,23.666787,14.1,,2.6,69.5,12,27.41
보령,2024.5.10,보령수상태양광,1.172,5.788992,16,,2.6,65.8,11.9,28.14
보령,2024.5.10,보령태양광,1.963,11.32008,16,,2.6,65.8,11.9,28.14
보령,2024.5.10,신보령태양광,4.038,24.039696,16,,2.6,65.8,11.9,28.14
보령,2024.5.11,보령수상태양광,1.172,1.694784,18.1,21.7,5.6,78.1,3.9,8.66
보령,2024.5.11,보령태양광,1.963,3.288464,18.1,21.7,5.6,78.1,3.9,8.66
보령,2024.5.11,신보령태양광,4.038,6.328596,18.1,21.7,5.6,78.1,3.9,8.66
보령,2024.5.12,보령수상태양광,1.172,4.158144,14.2,,0.8,77.4,10.7,24.92
보령,2024.5.12,보령태양광,1.963,10.398644,14.2,,0.8,77.4,10.7,24.92
보령,2024.5.12,신보령태양광,4.038,21.889989,14.2,,0.8,77.4,10.7,24.92
보령,2024.5.13,보령수상태양광,1.172,6.699648,15.1,,1,70.3,12.1,28.96
보령,2024.5.13,보령태양광,1.963,11.88752,15.1,,1,70.3,12.1,28.96
보령,2024.5.13,신보령태양광,4.038,24.166009,15.1,,1,70.3,12.1,28.96
보령,2024.5.14,보령수상태양광,1.172,6.527136,15.4,,1.3,62.8,12,29.03
보령,2024.5.14,보령태양광,1.963,11.92352,15.4,,1.3,62.8,12,29.03
보령,2024.5.14,신보령태양광,4.038,16.577431,15.4,,1.3,62.8,12,29.03
보령,2024.5.15,보령수상태양광,1.172,1.116576,12.6,7.9,2.2,79.1,4.8,11.93
보령,2024.5.15,보령태양광,1.963,3.840048,12.6,7.9,2.2,79.1,4.8,11.93
보령,2024.5.15,신보령태양광,4.038,7.808656,12.6,7.9,2.2,79.1,4.8,11.93
보령,2024.5.16,보령수상태양광,1.172,6.188256,14,1.2,2.3,79,12,28.49
보령,2024.5.16,보령태양광,1.963,11.734592,14,1.2,2.3,79,12,28.49
보령,2024.5.16,신보령태양광,4.038,24.137807,14,1.2,2.3,79,12,28.49
보령,2024.5.17,보령수상태양광,1.172,6.2592,18.5,,4,66.5,10.5,27.66
보령,2024.5.17,보령태양광,1.963,11.355276,18.5,,4,66.5,10.5,27.66
보령,2024.5.17,신보령태양광,4.038,23.546018,18.5,,4,66.5,10.5,27.66
보령,2024.5.18,보령수상태양광,1.172,6.360768,19.9,,2.8,71,11.7,27.97
보령,2024.5.18,보령태양광,1.963,11.502428,19.9,,2.8,71,11.7,27.97
보령,2024.5.18,신보령태양광,4.038,23.714999,19.9,,2.8,71,11.7,27.97
보령,2024.5.19,보령수상태양광,1.172,6.472224,19.7,,1.4,71.9,12.1,28.82
보령,2024.5.19,보령태양광,1.963,11.550812,19.7,,1.4,71.9,12.1,28.82
보령,2024.5.19,신보령태양광,4.038,23.931946,19.7,,1.4,71.9,12.1,28.82
보령,2024.5.20,보령수상태양광,1.172,4.79232,19.1,,0.8,75.6,7.2,21.11
보령,2024.5.20,보령태양광,1.963,8.523616,19.1,,0.8,75.6,7.2,21.11
보령,2024.5.20,신보령태양광,4.038,17.576595,19.1,,0.8,75.6,7.2,21.11
보령,2024.5.21,보령수상태양광,1.172,5.935968,18.8,,1.1,81.1,7.1,23.66
보령,2024.5.21,보령태양광,1.963,10.43078,18.8,,1.1,81.1,7.1,23.66
보령,2024.5.21,신보령태양광,4.038,19.836219,18.8,,1.1,81.1,7.1,23.66
보령,2024.5.22,보령수상태양광,1.172,5.343168,18.5,,1,82.5,6.9,22.59
보령,2024.5.22,보령태양광,1.963,9.16266,18.5,,1,82.5,6.9,22.59
보령,2024.5.22,신보령태양광,4.038,18.142345,18.5,,1,82.5,6.9,22.59
보령,2024.5.23,보령수상태양광,1.172,6.242976,17,,1.4,85,9.4,27.86
보령,2024.5.23,보령태양광,1.963,11.099776,17,,1.4,85,9.4,27.86
보령,2024.5.23,신보령태양광,4.038,21.741504,17,,1.4,85,9.4,27.86
보령,2024.5.24,보령수상태양광,1.172,5.052096,17.7,,1.3,81.4,9.9,24.69
보령,2024.5.24,보령태양광,1.963,8.560032,17.7,,1.3,81.4,9.9,24.69
보령,2024.5.24,신보령태양광,4.038,17.037599,17.7,,1.3,81.4,9.9,24.69
보령,2024.5.25,보령수상태양광,1.172,3.891168,19.1,,1.2,82.4,1.4,19.12
보령,2024.5.25,보령태양광,1.963,6.854184,19.1,,1.2,82.4,1.4,19.12
보령,2024.5.25,신보령태양광,4.038,12.825686,19.1,,1.2,82.4,1.4,19.12
보령,2024.5.26,보령수상태양광,1.172,1.40304,19.6,31.3,2.6,80.8,2.2,7.59
보령,2024.5.26,보령태양광,1.963,2.630584,19.6,31.3,2.6,80.8,2.2,7.59
보령,2024.5.26,신보령태양광,4.038,5.075844,19.6,31.3,2.6,80.8,2.2,7.59
보령,2024.5.27,보령수상태양광,1.172,5.476032,16.4,,0.7,79.6,11.1,22.86
보령,2024.5.27,보령태양광,1.963,9.669224,16.4,,0.7,79.6,11.1,22.86
보령,2024.5.27,신보령태양광,4.038,19.370025,16.4,,0.7,79.6,11.1,22.86
보령,2024.5.28,보령수상태양광,1.172,5.998944,18.5,,1.9,69.4,10.6,27.75
보령,2024.5.28,보령태양광,1.963,10.565272,18.5,,1.9,69.4,10.6,27.75
보령,2024.5.28,신보령태양광,4.038,20.770541,18.5,,1.9,69.4,10.6,27.75
보령,2024.5.29,보령수상태양광,1.172,6.28128,18.8,,1.4,68.9,12.3,29.01
보령,2024.5.29,보령태양광,1.963,11.130164,18.8,,1.4,68.9,12.3,29.01
보령,2024.5.29,신보령태양광,4.038,21.484781,18.8,,1.4,68.9,12.3,29.01
보령,2024.5.30,보령수상태양광,1.172,3.198048,20.1,,1,65.4,1.7,14.17
보령,2024.5.30,보령태양광,1.963,5.68912,20.1,,1,65.4,1.7,14.17
보령,2024.5.30,신보령태양광,4.038,10.834353,20.1,,1,65.4,1.7,14.17
보령,2024.5.31,보령수상태양광,1.172,6.461664,18.9,,1.3,77.8,12.2,30.07
보령,2024.5.31,보령태양광,1.963,14.394056,18.9,,1.3,77.8,12.2,30.07
보령,2024.5.31,신보령태양광,4.038,22.07367,18.9,,1.3,77.8,12.2,30.07
보령,2024.6.1,보령수상태양광,1.172,6.062016,18.4,0.4,0.9,76.8,8,25.13
보령,2024.6.1,보령태양광,1.963,10.880492,18.4,0.4,0.9,76.8,8,25.13
보령,2024.6.1,신보령태양광,4.038,20.523703,18.4,0.4,0.9,76.8,8,25.13
보령,2024.6.2,보령수상태양광,1.172,6.34944,17.8,,1.3,73.4,12.2,29.5
보령,2024.6.2,보령태양광,1.963,11.474076,17.8,,1.3,73.4,12.2,29.5
보령,2024.6.2,신보령태양광,4.038,18.037244,17.8,,1.3,73.4,12.2,29.5
보령,2024.6.3,보령수상태양광,1.172,6.251904,19.3,,1.2,72.6,11.9,28.85
보령,2024.6.3,보령태양광,1.963,11.32354,19.3,,1.2,72.6,11.9,28.85
보령,2024.6.3,신보령태양광,4.038,26.575571,19.3,,1.2,72.6,11.9,28.85
보령,2024.6.4,보령수상태양광,1.172,6.251328,19.7,,1.5,78.1,12.3,28.91
보령,2024.6.4,보령태양광,1.963,11.255344,19.7,,1.5,78.1,12.3,28.91
보령,2024.6.4,신보령태양광,4.038,20.847918,19.7,,1.5,78.1,12.3,28.91
보령,2024.6.5,보령수상태양광,1.172,4.900416,19.7,,0.9,80.8,8.3,21.89
보령,2024.6.5,보령태양광,1.963,8.821308,19.7,,0.9,80.8,8.3,21.89
보령,2024.6.5,신보령태양광,4.038,16.144979,19.7,,0.9,80.8,8.3,21.89
보령,2024.6.6,보령수상태양광,1.172,5.885376,20.1,,1,74.9,9.4,25.42
보령,2024.6.6,보령태양광,1.963,10.506024,20.1,,1,74.9,9.4,25.42
보령,2024.6.6,신보령태양광,4.038,19.352668,20.1,,1,74.9,9.4,25.42
보령,2024.6.7,보령수상태양광,1.172,4.517568,20.4,0,0.8,61.1,6.8,20.78
보령,2024.6.7,보령태양광,1.963,8.119708,20.4,0,0.8,61.1,6.8,20.78
보령,2024.6.7,신보령태양광,4.038,14.796533,20.4,0,0.8,61.1,6.8,20.78
보령,2024.6.8,보령수상태양광,1.172,2.9664,20.8,1.2,1.8,82,4.6,18.09
보령,2024.6.8,보령태양광,1.963,6.456948,20.8,1.2,1.8,82,4.6,18.09
보령,2024.6.8,신보령태양광,4.038,14.233677,20.8,1.2,1.8,82,4.6,18.09
보령,2024.6.9,보령수상태양광,1.172,6.248928,21.5,,1.5,78.6,11.1,28.62
보령,2024.6.9,보령태양광,1.963,11.262332,21.5,,1.5,78.6,11.1,28.62
보령,2024.6.9,신보령태양광,4.038,21.774043,21.5,,1.5,78.6,11.1,28.62
보령,2024.6.10,보령수상태양광,1.172,6.739968,23.2,,3.4,73.1,11.6,26.49
보령,2024.6.10,보령태양광,1.963,10.273408,23.2,,3.4,73.1,11.6,26.49
보령,2024.6.10,신보령태양광,4.038,20.020867,23.2,,3.4,73.1,11.6,26.49
보령,2024.6.11,보령수상태양광,1.172,5.187744,21.3,,2.5,84.5,7.9,25.38
보령,2024.6.11,보령태양광,1.963,9.774516,21.3,,2.5,84.5,7.9,25.38
보령,2024.6.11,신보령태양광,4.038,17.013012,21.3,,2.5,84.5,7.9,25.38
보령,2024.6.12,보령수상태양광,1.172,6.017472,22.3,,1.5,69.6,12.2,29.33
보령,2024.6.12,보령태양광,1.963,11.105232,22.3,,1.5,69.6,12.2,29.33
보령,2024.6.12,신보령태양광,4.038,21.872636,22.3,,1.5,69.6,12.2,29.33
보령,2024.6.13,보령수상태양광,1.172,5.714592,23.5,,1,67,11.9,28.21
보령,2024.6.13,보령태양광,1.963,10.530448,23.5,,1,67,11.9,28.21
보령,2024.6.13,신보령태양광,4.038,19.617102,23.5,,1,67,11.9,28.21
보령,2024.6.14,보령수상태양광,1.172,5.24832,23.7,,1.3,70,10.7,24.24
보령,2024.6.14,보령태양광,1.963,9.624444,23.7,,1.3,70,10.7,24.24
보령,2024.6.14,신보령태양광,4.038,17.387607,23.7,,1.3,70,10.7,24.24
보령,2024.6.15,보령수상태양광,1.172,3.440928,23.4,0,1,76.3,5.3,16.65
보령,2024.6.15,보령태양광,1.963,6.238104,23.4,0,1,76.3,5.3,16.65
보령,2024.6.15,신보령태양광,4.038,11.711542,23.4,0,1,76.3,5.3,16.65
보령,2024.6.16,보령수상태양광,1.172,5.948256,22.3,,0.9,79.5,10.8,29.37
보령,2024.6.16,보령태양광,1.963,11.140736,22.3,,0.9,79.5,10.8,29.37
보령,2024.6.16,신보령태양광,4.038,20.202621,22.3,,0.9,79.5,10.8,29.37
보령,2024.6.17,보령수상태양광,1.172,4.479072,21.5,,1,66.4,7.3,20.37
보령,2024.6.17,보령태양광,1.963,8.266496,21.5,,1,66.4,7.3,20.37
보령,2024.6.17,신보령태양광,4.038,14.807381,21.5,,1,66.4,7.3,20.37
보령,2024.6.18,보령수상태양광,1.172,5.842656,22.8,,1.5,70.6,12.5,29.39
보령,2024.6.18,보령태양광,1.963,10.856324,22.8,,1.5,70.6,12.5,29.39
보령,2024.6.18,신보령태양광,4.038,19.341342,22.8,,1.5,70.6,12.5,29.39
보령,2024.6.19,보령수상태양광,1.172,5.444544,24.7,,1.2,69.3,11.3,27.43
보령,2024.6.19,보령태양광,1.963,10.053224,24.7,,1.2,69.3,11.3,27.43
보령,2024.6.19,신보령태양광,4.038,18.336391,24.7,,1.2,69.3,11.3,27.43
보령,2024.6.20,보령수상태양광,1.172,2.692419,24.4,,1.2,68,6.1,18.28
보령,2024.6.20,보령태양광,1.963,6.926616,24.4,,1.2,68,6.1,18.28
보령,2024.6.20,신보령태양광,4.038,11.950425,24.4,,1.2,68,6.1,18.28
보령,2024.6.21,보령수상태양광,1.172,5.230658,24.9,,1.6,67.4,10.7,25.18
보령,2024.6.21,보령태양광,1.963,9.242292,24.9,,1.6,67.4,10.7,25.18
보령,2024.6.21,신보령태양광,4.038,16.52874,24.9,,1.6,67.4,10.7,25.18
보령,2024.6.22,보령수상태양광,1.172,0.413248,23.4,50,2.5,91.8,0,2.17
보령,2024.6.22,보령태양광,1.963,0.584648,23.4,50,2.5,91.8,0,2.17
보령,2024.6.22,신보령태양광,4.038,0.977947,23.4,50,2.5,91.8,0,2.17
보령,2024.6.23,보령수상태양광,1.172,3.909364,23.4,2.3,2.4,89.5,2.8,14.79
보령,2024.6.23,보령태양광,1.963,6.524984,23.4,2.3,2.4,89.5,2.8,14.79
보령,2024.6.23,신보령태양광,4.038,14.321902,23.4,2.3,2.4,89.5,2.8,14.79
보령,2024.6.24,보령수상태양광,1.172,5.482546,22.7,,2.3,85.4,3.3,16.2
보령,2024.6.24,보령태양광,1.963,6.536196,22.7,,2.3,85.4,3.3,16.2
보령,2024.6.24,신보령태양광,4.038,13.872095,22.7,,2.3,85.4,3.3,16.2
보령,2024.6.25,보령수상태양광,1.172,6.403488,21.6,,1.2,78.5,11.1,23.81
보령,2024.6.25,보령태양광,1.963,10.456316,21.6,,1.2,78.5,11.1,23.81
보령,2024.6.25,신보령태양광,4.038,20.896368,21.6,,1.2,78.5,11.1,23.81
보령,2024.6.26,보령수상태양광,1.172,5.937984,22.6,,1,76.9,12.2,26.45
보령,2024.6.26,보령태양광,1.963,10.724532,22.6,,1,76.9,12.2,26.45
보령,2024.6.26,신보령태양광,4.038,21.460913,22.6,,1,76.9,12.2,26.45
보령,2024.6.27,보령수상태양광,1.172,3.263136,23.1,,1.2,74.4,3,15.17
보령,2024.6.27,보령태양광,1.963,6.110756,23.1,,1.2,74.4,3,15.17
보령,2024.6.27,신보령태양광,4.038,12.126155,23.1,,1.2,74.4,3,15.17
보령,2024.6.28,보령수상태양광,1.172,5.751264,23.9,,1.4,72,12.1,27.08
보령,2024.6.28,보령태양광,1.963,10.646004,23.9,,1.4,72,12.1,27.08
보령,2024.6.28,신보령태양광,4.038,20.988695,23.9,,1.4,72,12.1,27.08
보령,2024.6.29,보령수상태양광,1.172,2.804736,25,31.4,3.3,79.5,2.5,13.01
보령,2024.6.29,보령태양광,1.963,5.608424,25,31.4,3.3,79.5,2.5,13.01
보령,2024.6.29,신보령태양광,4.038,10.478798,25,31.4,3.3,79.5,2.5,13.01
보령,2024.6.30,보령수상태양광,1.172,2.546016,23.7,3.7,3.9,92.1,1.2,9.53
보령,2024.6.30,보령태양광,1.963,7.731788,23.7,3.7,3.9,92.1,1.2,9.53
보령,2024.6.30,신보령태양광,4.038,9.363207,23.7,3.7,3.9,92.1,1.2,9.53
보령,2024.7.1,보령수상태양광,1.172,5.751072,25,,1,82,10.4,25.62
보령,2024.7.1,보령태양광,1.963,10.024648,25,,1,82,10.4,25.62
보령,2024.7.1,신보령태양광,4.038,21.384983,25,,1,82,10.4,25.62
보령,2024.7.2,보령수상태양광,1.172,0.41616,25.6,36.1,4.1,87.3,0,3.26
보령,2024.7.2,보령태양광,1.963,0.902088,25.6,36.1,4.1,87.3,0,3.26
보령,2024.7.2,신보령태양광,4.038,1.795358,25.6,36.1,4.1,87.3,0,3.26
보령,2024.7.3,보령수상태양광,1.172,3.205344,24.6,,4.8,90,3.6,19.18
보령,2024.7.3,보령태양광,1.963,5.26274,24.6,,4.8,90,3.6,19.18
보령,2024.7.3,신보령태양광,4.038,13.485929,24.6,,4.8,90,3.6,19.18
보령,2024.7.4,보령수상태양광,1.172,4.951968,26.4,0,4,82.9,7,22.62
보령,2024.7.4,보령태양광,1.963,9.002684,26.4,0,4,82.9,7,22.62
보령,2024.7.4,신보령태양광,4.038,18.562259,26.4,0,4,82.9,7,22.62
보령,2024.7.5,보령수상태양광,1.172,4.847904,24.5,,2.6,80.4,6.7,21.37
보령,2024.7.5,보령태양광,1.963,8.497492,24.5,,2.6,80.4,6.7,21.37
보령,2024.7.5,신보령태양광,4.038,18.074609,24.5,,2.6,80.4,6.7,21.37
보령,2024.7.6,보령수상태양광,1.172,2.703264,26.8,0,5.8,83.3,2,13.04
보령,2024.7.6,보령태양광,1.963,5.392484,26.8,0,5.8,83.3,2,13.04
보령,2024.7.6,신보령태양광,4.038,11.868948,26.8,0,5.8,83.3,2,13.04
보령,2024.7.7,보령수상태양광,1.172,0.223008,24.6,86.8,3.8,95.9,0,3.11
보령,2024.7.7,보령태양광,1.963,0.840584,24.6,86.8,3.8,95.9,0,3.11
보령,2024.7.7,신보령태양광,4.038,1.906485,24.6,86.8,3.8,95.9,0,3.11
보령,2024.7.8,보령수상태양광,1.172,0.311808,24.3,79.7,3.5,96.6,0,3.7
보령,2024.7.8,보령태양광,1.963,1.154808,24.3,79.7,3.5,96.6,0,3.7
보령,2024.7.8,신보령태양광,4.038,2.50526,24.3,79.7,3.5,96.6,0,3.7
보령,2024.7.9,보령수상태양광,1.172,0.584256,24,39,2.5,93.3,0,4.78
보령,2024.7.9,보령태양광,1.963,1.55374,24,39,2.5,93.3,0,4.78
보령,2024.7.9,신보령태양광,4.038,2.991707,24,39,2.5,93.3,0,4.78
보령,2024.7.10,보령수상태양광,1.172,3.421824,24.6,89.5,2.3,85.4,3.5,18.27
보령,2024.7.10,보령태양광,1.963,8.120088,24.6,89.5,2.3,85.4,3.5,18.27
보령,2024.7.10,신보령태양광,4.038,16.170054,24.6,89.5,2.3,85.4,3.5,18.27
보령,2024.7.11,보령수상태양광,1.172,3.728544,23.9,,0.9,87,1.9,16.2
보령,2024.7.11,보령태양광,1.963,7.294844,23.9,,0.9,87,1.9,16.2
보령,2024.7.11,신보령태양광,4.038,16.69024,23.9,,0.9,87,1.9,16.2
보령,2024.7.12,보령수상태양광,1.172,4.753248,24.6,,0.8,83.6,6.4,20.69
보령,2024.7.12,보령태양광,1.963,8.53782,24.6,,0.8,83.6,6.4,20.69
보령,2024.7.12,신보령태양광,4.038,16.949135,24.6,,0.8,83.6,6.4,20.69
보령,2024.7.13,보령수상태양광,1.172,4.438176,25.6,0,1.2,83,7.1,22.19
보령,2024.7.13,보령태양광,1.963,9.011832,25.6,0,1.2,83,7.1,22.19
보령,2024.7.13,신보령태양광,4.038,19.278908,25.6,0,1.2,83,7.1,22.19
보령,2024.7.14,보령수상태양광,1.172,3.970848,26.8,46.7,1.6,82,6.3,20.61
보령,2024.7.14,보령태양광,1.963,7.512004,26.8,46.7,1.6,82,6.3,20.61
보령,2024.7.14,신보령태양광,4.038,14.898018,26.8,46.7,1.6,82,6.3,20.61
보령,2024.7.15,보령수상태양광,1.172,4.628928,26.5,,1.5,81.5,6.8,20.16
보령,2024.7.15,보령태양광,1.963,8.547012,26.5,,1.5,81.5,6.8,20.16
보령,2024.7.15,신보령태양광,4.038,16.16981,26.5,,1.5,81.5,6.8,20.16
보령,2024.7.16,보령수상태양광,1.172,0.766368,25.4,74,2.2,89.6,0.4,5.3
보령,2024.7.16,보령태양광,1.963,1.4931,25.4,74,2.2,89.6,0.4,5.3
보령,2024.7.16,신보령태양광,4.038,3.726672,25.4,74,2.2,89.6,0.4,5.3
보령,2024.7.17,보령수상태양광,1.172,2.594688,27.5,0.8,6.4,84.9,2.1,15.8
보령,2024.7.17,보령태양광,1.963,5.119616,27.5,0.8,6.4,84.9,2.1,15.8
보령,2024.7.17,신보령태양광,4.038,11.767709,27.5,0.8,6.4,84.9,2.1,15.8
보령,2024.7.18,보령수상태양광,1.172,0.188448,25.8,52.1,6.4,91.6,0,2.35
보령,2024.7.18,보령태양광,1.963,0.710204,25.8,52.1,6.4,91.6,0,2.35
보령,2024.7.18,신보령태양광,4.038,2.583842,25.8,52.1,6.4,91.6,0,2.35
보령,2024.7.19,보령수상태양광,1.172,1.581888,24.7,1.5,3,93.9,0.1,6.71
보령,2024.7.19,보령태양광,1.963,3.126616,24.7,1.5,3,93.9,0.1,6.71
보령,2024.7.19,신보령태양광,4.038,6.372949,24.7,1.5,3,93.9,0.1,6.71
보령,2024.7.20,보령수상태양광,1.172,2.6952,26.3,7.4,4.2,88.3,1.6,11.26
보령,2024.7.20,보령태양광,1.963,5.001992,26.3,7.4,4.2,88.3,1.6,11.26
보령,2024.7.20,신보령태양광,4.038,10.118666,26.3,7.4,4.2,88.3,1.6,11.26
보령,2024.7.21,보령수상태양광,1.172,1.884672,27.1,,4.6,87.9,0,9.35
보령,2024.7.21,보령태양광,1.963,3.162236,27.1,,4.6,87.9,0,9.35
보령,2024.7.21,신보령태양광,4.038,7.069349,27.1,,4.6,87.9,0,9.35
보령,2024.7.22,보령수상태양광,1.172,1.941408,28.4,,5.9,82,2,11.33
보령,2024.7.22,보령태양광,1.963,3.500976,28.4,,5.9,82,2,11.33
보령,2024.7.22,신보령태양광,4.038,7.621361,28.4,,5.9,82,2,11.33
보령,2024.7.23,보령수상태양광,1.172,0.36432,26.7,23.2,4.1,93.3,0,3.92
보령,2024.7.23,보령태양광,1.963,1.281716,26.7,23.2,4.1,93.3,0,3.92
보령,2024.7.23,신보령태양광,4.038,2.741008,26.7,23.2,4.1,93.3,0,3.92
보령,2024.7.24,보령수상태양광,1.172,2.3976,28.2,2.6,3.4,89.8,7.7,23.76
보령,2024.7.24,보령태양광,1.963,8.439496,28.2,2.6,3.4,89.8,7.7,23.76
보령,2024.7.24,신보령태양광,4.038,17.943957,28.2,2.6,3.4,89.8,7.7,23.76
보령,2024.7.25,보령수상태양광,1.172,2.344224,29.5,8.9,1.6,78.6,9.4,21.61
보령,2024.7.25,보령태양광,1.963,9.243184,29.5,8.9,1.6,78.6,9.4,21.61
보령,2024.7.25,신보령태양광,4.038,16.687349,29.5,8.9,1.6,78.6,9.4,21.61
보령,2024.7.26,보령수상태양광,1.172,1.9176,29.7,0.2,2.2,75.1,7.3,20.16
보령,2024.7.26,보령태양광,1.963,7.618704,29.7,0.2,2.2,75.1,7.3,20.16
보령,2024.7.26,신보령태양광,4.038,14.62876,29.7,0.2,2.2,75.1,7.3,20.16
보령,2024.7.27,보령수상태양광,1.172,2.43888,29.3,8.8,2.8,79.4,6.7,18.98
보령,2024.7.27,보령태양광,1.963,9.467136,29.3,8.8,2.8,79.4,6.7,18.98
보령,2024.7.27,신보령태양광,4.038,20.680628,29.3,8.8,2.8,79.4,6.7,18.98
보령,2024.7.28,보령수상태양광,1.172,2.289024,29.3,,4.8,77.6,11.1,23.41
보령,2024.7.28,보령태양광,1.963,9.0073,29.3,,4.8,77.6,11.1,23.41
보령,2024.7.28,신보령태양광,4.038,19.24757,29.3,,4.8,77.6,11.1,23.41
보령,2024.7.29,보령수상태양광,1.172,2.696256,27.8,0,4.8,87.6,1.2,13.99
보령,2024.7.29,보령태양광,1.963,4.932904,27.8,0,4.8,87.6,1.2,13.99
보령,2024.7.29,신보령태양광,4.038,12.693832,27.8,0,4.8,87.6,1.2,13.99
보령,2024.7.30,보령수상태양광,1.172,3.818976,28.1,,4.1,85.9,6.7,21.81
보령,2024.7.30,보령태양광,1.963,5.689476,28.1,,4.1,85.9,6.7,21.81
보령,2024.7.30,신보령태양광,4.038,18.847184,28.1,,4.1,85.9,6.7,21.81
보령,2024.7.31,보령수상태양광,1.172,6.05616,29,,3.3,83.3,9.8,24.51
보령,2024.7.31,보령태양광,1.963,13.049048,29,,3.3,83.3,9.8,24.51
보령,2024.7.31,신보령태양광,4.038,22.104287,29,,3.3,83.3,9.8,24.51
보령,2024.8.1,보령수상태양광,1.172,4.8216,29.1,0,3.4,83.6,7.9,22.6
보령,2024.8.1,보령태양광,1.963,9.476692,29.1,0,3.4,83.6,7.9,22.6
보령,2024.8.1,신보령태양광,4.038,18.958545,29.1,0,3.4,83.6,7.9,22.6
보령,2024.8.2,보령수상태양광,1.172,2.937312,29.3,,2.8,86.4,5.6,18.64
보령,2024.8.2,보령태양광,1.963,6.054236,29.3,,2.8,86.4,5.6,18.64
보령,2024.8.2,신보령태양광,4.038,13.150868,29.3,,2.8,86.4,5.6,18.64
보령,2024.8.3,보령수상태양광,1.172,4.398432,29.7,,1.4,85.1,9.1,24.44
보령,2024.8.3,보령태양광,1.963,8.527892,29.7,,1.4,85.1,9.1,24.44
보령,2024.8.3,신보령태양광,4.038,16.634077,29.7,,1.4,85.1,9.1,24.44
보령,2024.8.4,보령수상태양광,1.172,5.335104,29.5,,1.3,80.9,11.5,26.51
보령,2024.8.4,보령태양광,1.963,10.264672,29.5,,1.3,80.9,11.5,26.51
보령,2024.8.4,신보령태양광,4.038,21.457302,29.5,,1.3,80.9,11.5,26.51
보령,2024.8.5,보령수상태양광,1.172,2.427264,29.5,,1.7,82,7.3,20.55
보령,2024.8.5,보령태양광,1.963,8.80202,29.5,,1.7,82,7.3,20.55
보령,2024.8.5,신보령태양광,4.038,17.143902,29.5,,1.7,82,7.3,20.55
보령,2024.8.6,보령수상태양광,1.172,6.225312,29.5,,1.4,78,8.6,22.83
보령,2024.8.6,보령태양광,1.963,7.954164,29.5,,1.4,78,8.6,22.83
보령,2024.8.6,신보령태양광,4.038,6.803229,29.5,,1.4,78,8.6,22.83
보령,2024.8.7,보령수상태양광,1.172,4.637376,29.7,,1.1,78,10.4,25.87
보령,2024.8.7,보령태양광,1.963,9.588484,29.7,,1.1,78,10.4,25.87
보령,2024.8.7,신보령태양광,4.038,6.258693,29.7,,1.1,78,10.4,25.87
보령,2024.8.8,보령수상태양광,1.172,1.742304,26.4,7.4,0.9,90,1.4,9.39
보령,2024.8.8,보령태양광,1.963,3.515684,26.4,7.4,0.9,90,1.4,9.39
보령,2024.8.8,신보령태양광,4.038,2.382565,26.4,7.4,0.9,90,1.4,9.39
보령,2024.8.9,보령수상태양광,1.172,2.55312,27.9,,1.2,82.9,9.9,23.47
보령,2024.8.9,보령태양광,1.963,9.544968,27.9,,1.2,82.9,9.9,23.47
보령,2024.8.9,신보령태양광,4.038,17.586475,27.9,,1.2,82.9,9.9,23.47
보령,2024.8.10,보령수상태양광,1.172,4.199136,28.8,,1.4,79.9,9.8,23.48
보령,2024.8.10,보령태양광,1.963,9.353816,28.8,,1.4,79.9,9.8,23.48
보령,2024.8.10,신보령태양광,4.038,19.937221,28.8,,1.4,79.9,9.8,23.48
